,level_0,index,state,state_location,id,backers_count,parent_id_category,converted_pledged_amount,pledged,name_category,goal,thumb_photo,score,fascia
482,482,482,failed,Piemonte,434313501,2,Film & Video,2,2.0,Experimental,250.0,https://ksr-ugc.imgix.net/assets/017/895/753/dbb4850351f85291ad8b78b55940f64a_original.JPG?crop=faces&w=48&h=27&fit=crop&v=1502624842&auto=format&q=92&s=b80ec030ecd086e23c6613367c85ccdf,6.15761604858434,Bassa
483,483,483,successful,Toscana,435071899,118,crafts,11961,10266.0,Music,10000.0,https://ksr-ugc.imgix.net/assets/020/203/652/4f55ccca0257927f25275ad5e17f281b_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1523220077&auto=format&frame=1&q=92&s=d4613c9dad4aafbab6363aececa0b192,7.28941884044534,Media
484,484,484,failed,Lombardia,437362424,1,technology,11,10.0,Apps,20000.0,https://ksr-ugc.imgix.net/assets/017/743/129/ce64b54fcccc71d69c497cc915a04f10_original.png?crop=faces&w=48&h=27&fit=crop&v=1501602276&auto=format&q=92&s=a666665b99eff8cfef6ae1abb5561098,95.3537625711908,Alta
485,485,485,failed,Toscana,437811212,6,fashion,688,640.0,Accessories,6000.0,https://ksr-ugc.imgix.net/assets/012/321/116/a440fdc4e4942c65622cbe2bb6b8ace0_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463755635&auto=format&q=92&s=ffdb58146f54cf072d22f865b1f2abf0,28.4587350773298,Media
486,486,486,failed,Piemonte,438316374,1,technology,16,15.0,Software,12000.0,https://ksr-ugc.imgix.net/assets/015/404/624/5940d0f45d81c80616e0107f505cab63_original.png?crop=faces&w=48&h=27&fit=crop&v=1490896091&auto=format&q=92&s=8faee91cfa2b1a18e0416c475073fda6,17.4370259541726,Media
487,487,487,successful,Toscana,443151000,52,comics,3252,2869.0,Graphic Novels,1500.0,https://ksr-ugc.imgix.net/assets/022/468/272/9079e32feb98b1ae9098739ec9825d66_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1536244777&auto=format&frame=1&q=92&s=61f8dabf4e18c9b8ed5046f14bbaf529,23.3303198768162,Bassa
488,488,488,failed,Campania,443425409,1,technology,1,1.0,Web,30000.0,https://ksr-ugc.imgix.net/assets/012/376/912/73651bd76912cc3c6f49538bceef73b7_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463757822&auto=format&q=92&s=0efc2878067f1e6880c85e70a7f60ca9,42.0754010468157,Alta
489,489,489,failed,Piemonte,445007602,7,games,346,281.0,Playing Cards,1700.0,https://ksr-ugc.imgix.net/assets/020/743/176/7b291d1bf98315ed5bdd1da01f996831_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1522705636&auto=format&q=92&s=1538e21bf90005f560ffd10dcd784ec8,37.7246075165305,Bassa
490,490,490,failed,Lombardia,445511230,36,technology,37115,34554.0,3D Printing,100000.0,https://ksr-ugc.imgix.net/assets/012/265/539/6422a3ad7a77147476f8771faa5b609d_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463748280&auto=format&q=92&s=091bba58aa37d14d5aa9705583180269,0.0,Alta
491,491,491,successful,Lazio,446329637,37,Film & Video,1709,1505.34,Webseries,1500.0,https://ksr-ugc.imgix.net/assets/012/703/997/d8789ea038998fcc10594097ee07d523_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1465569064&auto=format&q=92&s=c6232fde8a697fd9959a7ac0c82efce7,18.5232476757595,Bassa
492,492,492,successful,Lombardia,448016090,7,design,3124,2535.0,Product Design,2500.0,https://ksr-ugc.imgix.net/assets/019/961/047/299993b75484dea89adb5a5a5a25134e_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1519226063&auto=format&q=92&s=b0edb80525237333d5e8dfce92877629,45.6094815903508,Bassa
493,493,493,failed,Emilia-Romagna,450088570,2,games,12,11.0,Live Games,50000.0,https://ksr-ugc.imgix.net/assets/016/001/010/f7f4f52f64e1c4e1e951c170b6870301_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1490459140&auto=format&q=92&s=f36f387992d477177f3a66d406b3d373,16.5365066909912,Alta
494,494,494,failed,Abruzzo,450776287,9,photography,240,214.0,Photobooks,4000.0,https://ksr-ugc.imgix.net/assets/013/312/041/a41065865593c9e61355a6504a72182a_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1470749987&auto=format&q=92&s=eaf64de718410b3958fedea921b5ef32,41.5282029749216,Media
495,495,495,failed,Veneto,451656414,0,fashion,0,0.0,Ready-to-wear,1500.0,https://ksr-ugc.imgix.net/assets/020/309/089/4874329585208334be4061ab0ec7609c_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1519221883&auto=format&q=92&s=99d260ef2fe2fbaf74b3bd03b78a3028,27.9120093863409,Bassa
496,496,496,successful,Lombardia,452311507,96,crafts,31085,27482.0,Design,16000.0,https://ksr-ugc.imgix.net/assets/024/551/467/e18cd3691d437b46ab8d8fe5d724de81_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1553634859&auto=format&frame=1&q=92&s=df0e88d4b8d33260f70045dfdea723ed,25.6117067964574,Alta
497,497,497,successful,Lazio,452792868,4,crafts,57,50.0,Publishing,50.0,https://ksr-ugc.imgix.net/assets/023/693/450/2e10e75a833cebc41633f1fe039acad7_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1546560981&auto=format&frame=1&q=92&s=9464ba7a39db8ce051404390b358b5a3,6.41582036994211,Bassa
498,498,498,failed,Umbria,454308417,2,technology,11,11.0,Hardware,25000.0,https://ksr-ugc.imgix.net/assets/014/044/861/1153cd50b8c8013b3c38b497d56444be_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1476055763&auto=format&q=92&s=03ecc433a6323b176ed5f9c10e6e7636,39.632982831155,Alta
499,499,499,failed,Lazio,455519035,1,technology,10,10.0,Apps,40000.0,https://ksr-ugc.imgix.net/assets/015/798/275/68b20f4a613f7a0b9f511cb9674004bc_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1489045843&auto=format&q=92&s=a6dd557120f755c9fa9bb75475a92269,0.0,Alta
500,500,500,successful,Piemonte,456217498,88,games,4722,4064.8,Tabletop Games,3000.0,https://ksr-ugc.imgix.net/assets/021/706/738/82601d562496b136e3b793f3f26d38f6_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1530723666&auto=format&frame=1&q=92&s=d1fefd3e1ed1f9bcdf4db971a9648891,25.4040003146413,Bassa
501,501,501,failed,Piemonte,456444544,1,technology,1,1.0,Apps,5000.0,https://ksr-ugc.imgix.net/assets/022/709/181/ade808d8b0f2cfc38b485332f05992a9_original.png?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1538152009&auto=format&frame=1&q=92&s=d901df7ea3977bd702da0f08e6ab540e,144.337299111771,Media
502,502,502,successful,Toscana,457729255,13,technology,573,506.0,Gadgets,300.0,https://ksr-ugc.imgix.net/assets/023/068/739/35199ca3111a8ff90fbbbcab6132778f_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1541423303&auto=format&frame=1&q=92&s=9304da91ca588783302497f5817810dd,0.0,Bassa
503,503,503,failed,Emilia-Romagna,459402851,35,technology,2696,2458.0,3D Printing,5000.0,https://ksr-ugc.imgix.net/assets/012/309/171/f2e3573a2f34fc95ca51cdc04d2d20db_original.png?crop=faces&w=48&h=27&fit=crop&v=1463755243&auto=format&q=92&s=ad04904781d41a5878c1e45b798c2588,27.2107237598956,Media
504,504,504,failed,Toscana,459673146,2,art,88,81.0,Conceptual Art,2500.0,https://ksr-ugc.imgix.net/assets/012/338/829/69ca274c87b2b732a45e90f854f38f97_original.JPG?crop=faces&w=48&h=27&fit=crop&v=1463755993&auto=format&q=92&s=dc94019d1e27f08dbe38ba2c252d3615,22.7010091404019,Bassa
505,505,505,failed,Liguria,460924154,1,art,59,50.0,Painting,50000.0,https://ksr-ugc.imgix.net/assets/020/837/624/7a64b56bf86382bcdec1efd1d4af97db_original.JPG?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1523440412&auto=format&frame=1&q=92&s=023244c3d9fd1ff4d1ef0ac9a9568bdc,56.9428973611469,Alta
506,506,506,failed,Campania,461072120,2,fashion,15,13.5,Accessories,500.0,https://ksr-ugc.imgix.net/assets/018/861/725/443525319958b56584a265884044add7_original.JPG?crop=faces&w=48&h=27&fit=crop&v=1509557875&auto=format&q=92&s=6e4e0f00e44d13c538d8360ba3a18737,-9.41779356290547,Bassa
507,507,507,failed,Friuli Venezia Giulia,461216448,15,theater,452,410.0,Musical,7000000.0,https://ksr-ugc.imgix.net/assets/012/230/687/e0ae351334d41e5811cb8f8f66404c60_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463744466&auto=format&q=92&s=43ecae43f012cd3dfc9f69ba9705427b,29.8344910577767,Alta
508,508,508,failed,Campania,461603073,1,fashion,112,100.0,Jewelry,2000.0,https://ksr-ugc.imgix.net/assets/012/209/880/d511eef80236fb12152da59e94202248_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463742371&auto=format&q=92&s=5e7d1f62faca1f9909af5b299e22cb2f,16.4391452384196,Bassa
509,509,509,failed,Trentino-Alto Adige,462175319,1,food,1,1.0,Events,2000.0,https://ksr-ugc.imgix.net/assets/021/628/010/427bd72af7488fd468ade35667e4cbb7_original.JPG?crop=faces&w=48&h=27&fit=crop&v=1529397760&auto=format&q=92&s=31720b64f6993df1ecce6a811436eb7e,28.6090760225071,Bassa
510,510,510,failed,Basilicata,462544150,11,food,532,467.0,Drinks,19000.0,https://ksr-ugc.imgix.net/assets/012/371/932/ec1328ce997868c80bc76fa6e50bc117_original.png?crop=faces&w=48&h=27&fit=crop&v=1463757546&auto=format&q=92&s=f037d19af9c0b15c483128eb02693252,0.0,Alta
511,511,511,failed,Veneto,463690851,8,crafts,444,389.0,Pottery,10000.0,https://ksr-ugc.imgix.net/assets/023/825/745/2b9af2d4fcd3b87ddf03c14a9c57ae98_original.png?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1547835434&auto=format&frame=1&q=92&s=5263d74a65219a820a5f4355b58a2e43,15.9868009334433,Media
512,512,512,failed,Veneto,464006607,1,art,1,1.0,Mixed Media,20000.0,https://ksr-ugc.imgix.net/assets/021/555/823/e17ab3cf52805d9056816bf11b099220_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1528820233&auto=format&frame=1&q=92&s=180f36d8d2de3d90408f6bd28820e582,35.9479068816152,Alta
513,513,513,successful,Lombardia,464129268,2639,design,1294637,1048988.8,Product Design,50000.0,https://ksr-ugc.imgix.net/assets/019/749/735/c76e6827078fcd91288953bfe28dce37_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1522049282&auto=format&frame=1&q=92&s=08aaf82c461c4f5cec35430323cdad13,10.6933484320806,Alta
514,514,514,failed,Lazio,464708626,4,fashion,23,20.0,Accessories,30000.0,https://ksr-ugc.imgix.net/assets/018/120/939/93dd809dae53cd4a369fe20a7efb5453_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1504083510&auto=format&q=92&s=7585a3cabfdce121e42c5a7eb9f90ee6,42.9283132434302,Alta
515,515,515,successful,Lazio,466151518,114,photography,17143,15280.0,Photobooks,15000.0,https://ksr-ugc.imgix.net/assets/024/586/695/53e561604ec38a07596cf018aba0a005_original.jpg?ixlib=rb-2.0.0&crop=faces&w=48&h=27&fit=crop&v=1553873589&auto=format&frame=1&q=92&s=a0b3d30f7c1cdc4b802d595ec2720866,31.8336738021763,Media
516,516,516,failed,Lombardia,466207671,2,Film & Video,62,56.0,Science Fiction,200000.0,https://ksr-ugc.imgix.net/assets/012/183/370/db3702ee426faaeee9119e27dea1a420_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463739823&auto=format&q=92&s=62960c47d2c6e338932d040093ce430c,67.5964664294716,Alta
517,517,517,failed,Lazio,467141120,0,publishing,0,0.0,Academic,2000.0,https://ksr-ugc.imgix.net/assets/018/486/212/78e65e00826661d337fb6bcf7327a852_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1506540688&auto=format&q=92&s=e256166f75017d3abfa56dcf8d1bb8a6,24.3756881182356,Bassa
518,518,518,failed,Lombardia,467543725,1,fashion,1,1.0,Accessories,2500.0,https://ksr-ugc.imgix.net/assets/024/537/302/7065c16893ae7bbc92f8dbf3883dc438_original.png?ixlib=rb-2.0.0&crop=faces&w=48&h=27&fit=crop&v=1553550754&auto=format&frame=1&q=92&s=c9d25b411b50ca9b80b2a0582edbcb6c,107.533052021539,Bassa
519,519,519,failed,Toscana,467626158,5,fashion,264,233.0,Accessories,10000.0,https://ksr-ugc.imgix.net/assets/022/358/328/e85eb8f7ae9b92c826668923a1dfb806_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1539020900&auto=format&frame=1&q=92&s=fbd3a645bf5f115b365c32439714b210,4.05916701893463,Media
520,520,520,failed,Lombardia,468284144,16,Film & Video,957,856.0,Webseries,4000.0,https://ksr-ugc.imgix.net/assets/015/876/516/0fe88f7ad1091b2faa01f1cb353ecdca_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1489685997&auto=format&q=92&s=2557e4eb7287f6abaf20435164924571,42.3448455013859,Media
521,521,521,failed,Lombardia,469190310,4,fashion,1177,1051.0,Accessories,40000.0,https://ksr-ugc.imgix.net/assets/023/898/917/06851e7d03f54ce78bb0b22533e296bf_original.png?ixlib=rb-2.0.0&crop=faces&w=48&h=27&fit=crop&v=1549219245&auto=format&frame=1&q=92&s=ec8e3f399cbe64f49ad76fa09f1d5610,0.0,Alta
522,522,522,successful,Lombardia,469486489,3504,games,337900,300765.0,Tabletop Games,20000.0,https://ksr-ugc.imgix.net/assets/024/347/820/f8608cb4a1ed919b5e27d8540742a9ef_original.png?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1552068326&auto=format&frame=1&q=92&s=ac37144ff7a39d351deff16ee3e5cc9f,31.7218627862549,Alta
523,523,523,failed,Toscana,469819089,1,technology,2,2.0,Apps,1000.0,https://ksr-ugc.imgix.net/assets/012/171/777/a444c81698cdc1e76dad39815ce0c755_original.png?crop=faces&w=48&h=27&fit=crop&v=1463739481&auto=format&q=92&s=5ffea63ec0d1389da9e0d9162736bf0c,66.3614131532068,Bassa
524,524,524,failed,Veneto,470915344,100,technology,6129,5434.0,Hardware,80000.0,https://ksr-ugc.imgix.net/assets/012/235/274/e3b569024c7a70f985cfa9b983f235e2_original.png?crop=faces&w=48&h=27&fit=crop&v=1463744909&auto=format&q=92&s=88683c6e921d388b7d2439d3540c9d2e,-2.27216164274788,Alta
525,525,525,successful,Lazio,475862480,40,crafts,837,731.0,Art,350.0,https://ksr-ugc.imgix.net/assets/023/520/285/2092a213127e0814c3665badea9b9993_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1544439181&auto=format&frame=1&q=92&s=ef1201d7c79ab5fa0daf9f76bb74b6ad,0.0,Bassa
526,526,526,failed,Lombardia,476627197,1,fashion,1,1.0,Apparel,5000.0,https://ksr-ugc.imgix.net/assets/021/418/926/6c019d8ad70320f5863f8fb261d24e18_original.JPG?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1527765481&auto=format&frame=1&q=92&s=3e7d5c233e6a405ffab690c9bad8e722,91.78648857627,Media
527,527,527,failed,Piemonte,476672191,50,technology,2916,2601.0,Camera Equipment,50000.0,https://ksr-ugc.imgix.net/assets/012/711/869/17e4756610a73bf8c43028939292decc_original.JPG?crop=faces&w=48&h=27&fit=crop&v=1468149684&auto=format&q=92&s=d61bbedb663a6969418e26cf047a145c,13.0905704647999,Alta
528,528,528,failed,Piemonte,476780291,1,fashion,498,415.0,Couture,5000.0,https://ksr-ugc.imgix.net/assets/019/453/753/ad35158f3157b4c33dd999b28650a626_original.png?crop=faces&w=48&h=27&fit=crop&v=1512127273&auto=format&q=92&s=dcee93bbf0db7cd2bdb09fc62d330aa8,22.4718098111641,Media
529,529,529,failed,Piemonte,478279415,4,art,14,13.0,Conceptual Art,25000.0,https://ksr-ugc.imgix.net/assets/015/090/147/3bce60d71cb124739b1928965e40f476_original.jpeg?crop=faces&w=48&h=27&fit=crop&v=1487510924&auto=format&q=92&s=d38fc3247ca45df3a911019442dd99d6,0.0,Alta
530,530,530,failed,Veneto,479670823,39,fashion,1699,1513.0,Apparel,28500.0,https://ksr-ugc.imgix.net/assets/025/147/543/56c3f1bb727888d3c625288ee6ec432e_original.png?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1557928023&auto=format&frame=1&q=92&s=00cec293d64b2293be7891360382be3c,34.6425404811733,Alta
531,531,531,failed,Sicilia,479775137,7,comics,44,42.0,Graphic Novels,6000.0,https://ksr-ugc.imgix.net/assets/015/061/075/0f3763803f6d83d88b63c5ccb3decbcf_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1483548184&auto=format&q=92&s=d3e1d83d1f6dd024ff353e99b5a55408,48.2982857982422,Media
532,532,532,failed,Lazio,480788457,1,music,16,15.0,World Music,800.0,https://ksr-ugc.imgix.net/assets/012/303/198/efa3ac3ee1d0b695545ef1b141da368f_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463754294&auto=format&q=92&s=0954d435047140c3ddb1ef3d8b1533e6,19.8667404230074,Bassa
533,533,533,failed,Toscana,481098655,0,music,0,0.0,Pop,5000.0,https://ksr-ugc.imgix.net/assets/020/460/207/22917ff08a2cee3aa4d912362909d7e6_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1520337103&auto=format&frame=1&q=92&s=171cc7a06a3c52ffd2dc5603e633b2a7,8.08302213607087,Media
534,534,534,failed,Piemonte,481411989,1,art,1,1.0,Digital Art,200.0,https://ksr-ugc.imgix.net/assets/020/864/289/7746ccd36d9255690ac156cfcfb8de69_original.jpeg?crop=faces&w=48&h=27&fit=crop&v=1523893137&auto=format&q=92&s=753a453e28861a0b6e983d12c2e8de64,22.6115058423881,Bassa
